countryname,state_emp_now,occupation,public_educators,public_health_professionals,state_career,DemocracySupport,InstitutionSupport,Democracy,Education,Occupation,MiddleClass,Age,age2,Gender,Expenditures,IncDist,FreeMarket_Support,stateemployment,state_assistance,state_emp_middleclass
albania,1,"wholesale and retail trade; repair of motor vehicles, motorcycles, personal and household goods",0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,69.0,4761.0,1,216.6667,9.0,1.0,,0.0,0.0
albania,1,manufacturing,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,46.0,2116.0,1,259.0476,8.0,0.0,,0.0,0.0
albania,1,health and health work,0.0,1.0,0.0,1.0,1,1,0.0,1.0,0.0,70.0,4900.0,1,349.3333,10.0,1.0,,0.0,0.0
albania,1,"agriculture, hunting and forestry",0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,63.0,3969.0,0,253.0769,5.0,1.0,,0.0,0.0
albania,1,financial intermediation,0.0,0.0,0.0,1.0,1,1,1.0,1.0,1.0,66.0,4356.0,1,209.3333,5.0,0.0,,0.0,1.0
albania,0,hotels and restaurants,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,59.0,3481.0,0,111.3333,1.0,1.0,0.0,0.0,0.0
albania,1,"agriculture, hunting and forestry",0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,67.0,4489.0,1,220.6667,1.0,0.0,,0.0,0.0
albania,0,,,,,0.0,1,0,0.0,,0.0,20.0,400.0,0,199.0,2.0,0.0,,0.0,0.0
albania,0,"other community, social and personal service activities",0.0,0.0,0.0,1.0,1,1,0.0,1.0,0.0,47.0,2209.0,1,180.0,1.0,0.0,0.0,0.0,0.0
albania,1,construction,0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,45.0,2025.0,1,231.0,5.0,1.0,0.0,0.0,0.0
albania,0,,,,,1.0,0,0,0.0,,0.0,52.0,2704.0,1,141.5,1.0,0.0,,0.0,0.0
albania,0,hotels and restaurants,0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,66.0,4356.0,1,304.1936,4.0,1.0,0.0,0.0,0.0
albania,0,,,,,1.0,0,0,0.0,,0.0,34.0,1156.0,1,118.125,3.0,1.0,,0.0,0.0
albania,1,manufacturing,0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,56.0,3136.0,1,224.0,4.0,0.0,,0.0,0.0
albania,0,,,,,1.0,0,0,0.0,,0.0,65.0,4225.0,1,146.0,5.0,1.0,,0.0,0.0
albania,0,,,,,0.0,1,0,0.0,,0.0,52.0,2704.0,1,115.0,1.0,0.0,,1.0,0.0
albania,0,hotels and restaurants,0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,27.0,729.0,1,130.625,2.0,1.0,,0.0,0.0
albania,0,,,,,1.0,1,1,0.0,,0.0,47.0,2209.0,0,116.8,4.0,0.0,,0.0,0.0
albania,1,"agriculture, hunting and forestry",0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,51.0,2601.0,1,214.5,1.0,0.0,0.0,0.0,0.0
albania,1,"agriculture, hunting and forestry",0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,50.0,2500.0,1,209.3333,5.0,1.0,,0.0,0.0
albania,1,"public administration, military, social security",0.0,0.0,1.0,1.0,1,1,1.0,1.0,1.0,55.0,3025.0,1,460.6667,5.0,1.0,,0.0,1.0
albania,1,"transport, communications",0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,60.0,3600.0,1,278.6667,5.0,1.0,,0.0,0.0
albania,0,,,,,0.0,1,0,0.0,,0.0,69.0,4761.0,0,81.0,3.0,0.0,,0.0,0.0
albania,1,"agriculture, hunting and forestry",0.0,0.0,0.0,0.0,1,0,1.0,1.0,1.0,56.0,3136.0,1,194.2857,6.0,0.0,1.0,0.0,1.0
albania,1,"transport, communications",0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,47.0,2209.0,1,,3.0,0.0,0.0,0.0,0.0
albania,1,financial intermediation,0.0,0.0,0.0,1.0,1,1,1.0,1.0,1.0,52.0,2704.0,1,403.5,5.0,1.0,,1.0,1.0
albania,1,"wholesale and retail trade; repair of motor vehicles, motorcycles, personal and household goods",0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,72.0,5184.0,1,75.0,3.0,0.0,0.0,0.0,0.0
albania,0,,,,,0.0,1,0,0.0,,0.0,79.0,6241.0,1,125.3333,5.0,0.0,,0.0,0.0
albania,0,,,,,1.0,1,1,1.0,,,64.0,4096.0,1,152.0,5.0,1.0,,0.0,
albania,1,education,1.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,69.0,4761.0,1,131.9444,5.0,0.0,1.0,0.0,1.0
albania,0,,,,,1.0,1,1,1.0,,,72.0,5184.0,1,244.6667,5.0,1.0,,0.0,
albania,0,"transport, communications",0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,54.0,2916.0,1,53.9394,2.0,1.0,0.0,0.0,0.0
albania,1,education,1.0,0.0,0.0,1.0,1,1,1.0,1.0,1.0,64.0,4096.0,0,187.5862,4.0,1.0,1.0,0.0,1.0
albania,0,"wholesale and retail trade; repair of motor vehicles, motorcycles, personal and household goods",0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,59.0,3481.0,1,272.8571,3.0,0.0,0.0,0.0,0.0
albania,1,education,1.0,0.0,0.0,0.0,1,0,1.0,1.0,1.0,67.0,4489.0,1,211.3333,4.0,1.0,,0.0,1.0
albania,0,"transport, communications",0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,66.0,4356.0,1,157.5,3.0,0.0,0.0,0.0,0.0
albania,1,manufacturing,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,68.0,4624.0,1,69.33334,1.0,0.0,,0.0,0.0
albania,0,,,,,1.0,0,0,0.0,,0.0,52.0,2704.0,1,209.2,5.0,0.0,,0.0,0.0
albania,0,,,,,1.0,1,1,0.0,,0.0,55.0,3025.0,1,249.0,2.0,1.0,,0.0,0.0
albania,1,"transport, communications",0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,33.0,1089.0,1,188.0,5.0,1.0,0.0,0.0,0.0
albania,1,construction,0.0,0.0,0.0,0.0,1,0,0.0,1.0,0.0,72.0,5184.0,1,115.3333,5.0,1.0,,0.0,0.0
albania,0,,,,,1.0,1,1,0.0,,0.0,68.0,4624.0,0,146.5,4.0,1.0,,0.0,0.0
albania,0,,,,,0.0,1,0,0.0,,0.0,56.0,3136.0,1,167.5,5.0,0.0,,0.0,0.0
albania,0,,,,,1.0,0,0,0.0,,0.0,66.0,4356.0,0,84.0,2.0,0.0,,0.0,0.0
albania,0,"wholesale and retail trade; repair of motor vehicles, motorcycles, personal and household goods",0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,47.0,2209.0,1,104.5714,2.0,0.0,0.0,1.0,0.0
albania,1,"wholesale and retail trade; repair of motor vehicles, motorcycles, personal and household goods",0.0,0.0,0.0,,1,0,0.0,0.0,0.0,38.0,1444.0,1,273.3333,4.0,,1.0,0.0,0.0
albania,1,"other community, social and personal service activities",0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,45.0,2025.0,1,168.2609,5.0,1.0,0.0,0.0,0.0
albania,1,"agriculture, hunting and forestry",0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,45.0,2025.0,1,119.6429,5.0,0.0,,0.0,0.0
albania,1,"agriculture, hunting and forestry",0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,68.0,4624.0,0,130.7143,3.0,0.0,,0.0,0.0
albania,0,"other community, social and personal service activities",0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,35.0,1225.0,1,155.1613,4.0,1.0,0.0,0.0,0.0
albania,0,"wholesale and retail trade; repair of motor vehicles, motorcycles, personal and household goods",0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,50.0,2500.0,1,101.5152,1.0,0.0,,0.0,0.0
albania,0,construction,0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,65.0,4225.0,1,418.5,5.0,1.0,,0.0,0.0
albania,1,"other community, social and personal service activities",0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,43.0,1849.0,1,209.5238,5.0,1.0,,0.0,0.0
albania,1,"agriculture, hunting and forestry",0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,60.0,3600.0,1,349.3333,1.0,0.0,,0.0,0.0
albania,1,"other community, social and personal service activities",0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,43.0,1849.0,1,159.5238,5.0,0.0,0.0,0.0,0.0
albania,0,,,,,1.0,1,1,0.0,,0.0,78.0,6084.0,1,70.0,3.0,1.0,,0.0,0.0
albania,1,"other community, social and personal service activities",0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,41.0,1681.0,1,122.0,3.0,1.0,,0.0,0.0
albania,1,hotels and restaurants,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,40.0,1600.0,0,292.6667,7.0,1.0,0.0,1.0,0.0
albania,1,manufacturing,0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,33.0,1089.0,1,204.2857,4.0,1.0,,0.0,0.0
albania,1,"other community, social and personal service activities",0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,37.0,1369.0,1,87.08333,1.0,0.0,1.0,1.0,0.0
albania,1,financial intermediation,0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,61.0,3721.0,1,138.1818,5.0,1.0,,1.0,0.0
albania,0,,,,,0.0,1,0,0.0,,0.0,75.0,5625.0,0,282.0,4.0,1.0,,0.0,0.0
albania,0,manufacturing,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,38.0,1444.0,1,209.5238,5.0,1.0,0.0,0.0,0.0
albania,0,,,,,1.0,1,1,0.0,,0.0,86.0,7396.0,1,120.0,4.0,1.0,,1.0,0.0
albania,0,,,,,0.0,0,0,0.0,,0.0,73.0,5329.0,1,376.5,10.0,0.0,,0.0,0.0
albania,1,manufacturing,0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,68.0,4624.0,1,39.33333,2.0,1.0,,0.0,0.0
albania,0,,,,,0.0,1,0,0.0,,0.0,54.0,2916.0,1,134.8571,5.0,0.0,,1.0,0.0
albania,0,,,,,1.0,1,1,0.0,,0.0,42.0,1764.0,1,209.5,5.0,1.0,,0.0,0.0
albania,0,,,,,0.0,1,0,0.0,,0.0,43.0,1849.0,1,117.8261,2.0,0.0,,0.0,0.0
albania,1,health and health work,0.0,1.0,0.0,1.0,1,1,0.0,0.0,0.0,83.0,6889.0,0,314.0,8.0,1.0,1.0,0.0,0.0
albania,0,,,,,1.0,1,1,0.0,,0.0,79.0,6241.0,1,44.24242,5.0,0.0,,0.0,0.0
albania,0,,,,,1.0,0,0,0.0,,0.0,40.0,1600.0,1,86.53847,5.0,1.0,,0.0,0.0
albania,0,,,,,0.0,1,0,0.0,,0.0,41.0,1681.0,1,95.29411,5.0,0.0,,0.0,0.0
albania,0,,,,,0.0,1,0,0.0,,0.0,37.0,1369.0,1,139.5833,2.0,1.0,,0.0,0.0
albania,0,,,,,0.0,1,0,0.0,,0.0,43.0,1849.0,1,81.48148,3.0,0.0,,1.0,0.0
albania,0,,,,,1.0,1,1,0.0,,0.0,50.0,2500.0,0,67.41936,3.0,1.0,,0.0,0.0
albania,0,construction,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,60.0,3600.0,1,73.33334,5.0,0.0,0.0,0.0,0.0
albania,0,,,,,0.0,1,0,0.0,,0.0,40.0,1600.0,1,124.6154,2.0,1.0,,1.0,0.0
albania,0,,,,,1.0,1,1,0.0,,0.0,48.0,2304.0,1,84.0,1.0,1.0,,1.0,0.0
albania,0,,,,,0.0,1,0,0.0,,0.0,27.0,729.0,1,84.0,3.0,1.0,,0.0,0.0
albania,0,,,,,0.0,1,0,0.0,,0.0,51.0,2601.0,0,63.0,1.0,1.0,,1.0,0.0
albania,1,construction,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,67.0,4489.0,1,210.0,2.0,1.0,,0.0,0.0
albania,1,"transport, communications",0.0,0.0,0.0,0.0,1,0,0.0,1.0,0.0,79.0,6241.0,0,321.9231,5.0,1.0,,0.0,0.0
albania,1,"public administration, military, social security",0.0,0.0,1.0,1.0,0,0,1.0,1.0,1.0,63.0,3969.0,1,,3.0,1.0,1.0,0.0,1.0
albania,0,,,,,0.0,0,0,0.0,,0.0,35.0,1225.0,0,340.625,5.0,0.0,,0.0,0.0
albania,0,,,,,1.0,1,1,0.0,,0.0,35.0,1225.0,1,292.6471,5.0,1.0,,0.0,0.0
albania,1,"electricity, gas and water supply",0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,57.0,3249.0,1,218.0,6.0,1.0,,0.0,0.0
albania,1,manufacturing,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,54.0,2916.0,1,205.2,4.0,1.0,,1.0,0.0
albania,1,education,1.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,57.0,3249.0,1,121.0,5.0,0.0,,0.0,1.0
albania,0,,,,,1.0,1,1,0.0,,0.0,65.0,4225.0,1,322.4,5.0,1.0,,0.0,0.0
albania,0,manufacturing,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,65.0,4225.0,1,81.0,5.0,1.0,,0.0,0.0
albania,0,hotels and restaurants,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,62.0,3844.0,1,173.4286,5.0,1.0,0.0,1.0,0.0
albania,1,"electricity, gas and water supply",0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,62.0,3844.0,1,163.3333,5.0,1.0,,1.0,0.0
albania,1,manufacturing,0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,50.0,2500.0,1,303.0,5.0,0.0,,0.0,0.0
albania,0,,,,,1.0,0,0,0.0,,0.0,79.0,6241.0,1,136.3636,5.0,1.0,,0.0,0.0
albania,0,,,,,1.0,1,1,0.0,,0.0,81.0,6561.0,1,62.66667,3.0,1.0,,0.0,0.0
albania,0,construction,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,53.0,2809.0,1,,4.0,0.0,0.0,1.0,0.0
albania,0,,,,,1.0,1,1,1.0,,,73.0,5329.0,1,57.41936,3.0,1.0,,0.0,
albania,1,"wholesale and retail trade; repair of motor vehicles, motorcycles, personal and household goods",0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,48.0,2304.0,1,272.0,5.0,1.0,,0.0,0.0
albania,1,education,1.0,0.0,0.0,1.0,1,1,1.0,1.0,1.0,59.0,3481.0,1,298.5,4.0,1.0,1.0,0.0,1.0
albania,0,manufacturing,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,62.0,3844.0,1,205.3571,5.0,1.0,,0.0,0.0
albania,0,,,,,1.0,1,1,0.0,,0.0,70.0,4900.0,0,282.0,5.0,1.0,,0.0,0.0
albania,1,"electricity, gas and water supply",0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,70.0,4900.0,1,152.0,5.0,0.0,,0.0,1.0
albania,1,"agriculture, hunting and forestry",0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,56.0,3136.0,1,244.0,5.0,1.0,,0.0,0.0
albania,1,"agriculture, hunting and forestry",0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,61.0,3721.0,1,261.6,7.0,0.0,,0.0,0.0
albania,1,"other community, social and personal service activities",0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,63.0,3969.0,1,202.6667,1.0,0.0,,0.0,0.0
albania,0,,,,,1.0,1,1,0.0,,0.0,71.0,5041.0,1,167.2222,7.0,1.0,,0.0,0.0
albania,0,,,,,1.0,1,1,0.0,,0.0,77.0,5929.0,1,219.6774,5.0,1.0,,0.0,0.0
albania,1,manufacturing,0.0,0.0,0.0,1.0,1,1,0.0,1.0,0.0,67.0,4489.0,1,203.3333,2.0,1.0,,0.0,0.0
albania,1,construction,0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,47.0,2209.0,1,107.8788,5.0,1.0,1.0,0.0,0.0
albania,0,,,,,0.0,1,0,0.0,,0.0,51.0,2601.0,1,60.4,4.0,0.0,,1.0,0.0
albania,1,"agriculture, hunting and forestry",0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,51.0,2601.0,1,184.0,1.0,0.0,,1.0,0.0
albania,0,,,,,1.0,1,1,0.0,,0.0,58.0,3364.0,1,121.2,,1.0,,1.0,0.0
albania,0,education,0.0,0.0,0.0,0.0,1,0,0.0,1.0,0.0,57.0,3249.0,1,259.6,5.0,0.0,0.0,0.0,0.0
albania,1,"agriculture, hunting and forestry",0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,67.0,4489.0,1,75.33334,2.0,0.0,,0.0,0.0
albania,1,"agriculture, hunting and forestry",0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,68.0,4624.0,1,160.0,1.0,0.0,,0.0,0.0
albania,1,manufacturing,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,48.0,2304.0,1,81.66667,1.0,0.0,,0.0,0.0
albania,0,,,,,0.0,1,0,0.0,,0.0,72.0,5184.0,0,178.0,5.0,0.0,,0.0,0.0
albania,1,manufacturing,0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,44.0,1936.0,1,181.7391,7.0,0.0,,0.0,0.0
albania,0,manufacturing,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,55.0,3025.0,1,54.24242,5.0,0.0,0.0,0.0,0.0
albania,1,"other community, social and personal service activities",0.0,0.0,0.0,0.0,1,0,0.0,1.0,0.0,34.0,1156.0,1,51.66667,4.0,0.0,,0.0,0.0
albania,1,mining and quarrying,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,78.0,6084.0,1,170.9091,6.0,1.0,1.0,0.0,0.0
albania,1,"agriculture, hunting and forestry",0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,75.0,5625.0,1,84.0,5.0,0.0,,0.0,0.0
albania,1,"agriculture, hunting and forestry",0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,66.0,4356.0,1,66.0,4.0,1.0,,0.0,0.0
albania,1,"public administration, military, social security",0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.0,66.0,4356.0,1,47.57576,4.0,1.0,,0.0,0.0
albania,1,"electricity, gas and water supply",0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,52.0,2704.0,1,185.3571,3.0,1.0,1.0,0.0,0.0
albania,1,mining and quarrying,0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,69.0,4761.0,1,141.9355,4.0,1.0,,0.0,0.0
albania,0,,,,,1.0,1,1,0.0,,0.0,75.0,5625.0,1,145.5556,2.0,1.0,,0.0,0.0
albania,1,"wholesale and retail trade; repair of motor vehicles, motorcycles, personal and household goods",0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,55.0,3025.0,1,217.6667,8.0,1.0,,0.0,0.0
albania,1,manufacturing,0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,65.0,4225.0,1,147.9412,6.0,1.0,,0.0,0.0
albania,1,manufacturing,0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,43.0,1849.0,1,448.5714,6.0,1.0,1.0,0.0,0.0
albania,1,"wholesale and retail trade; repair of motor vehicles, motorcycles, personal and household goods",0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,57.0,3249.0,1,230.5,6.0,1.0,,0.0,0.0
albania,1,construction,0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,39.0,1521.0,0,346.5385,6.0,1.0,,0.0,0.0
albania,1,manufacturing,0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,98.0,9604.0,1,242.2857,6.0,1.0,1.0,0.0,0.0
albania,0,,,,,1.0,1,1,0.0,,0.0,48.0,2304.0,1,114.5,4.0,1.0,,0.0,0.0
albania,0,construction,0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,32.0,1024.0,1,116.5385,5.0,1.0,0.0,0.0,0.0
albania,0,,,,,1.0,1,1,0.0,,0.0,55.0,3025.0,1,188.4,5.0,0.0,,0.0,0.0
albania,0,,,,,1.0,1,1,0.0,,0.0,33.0,1089.0,0,146.8182,5.0,1.0,,0.0,0.0
albania,0,,,,,1.0,1,1,0.0,,0.0,61.0,3721.0,1,255.6,4.0,1.0,,0.0,0.0
albania,1,manufacturing,0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,45.0,2025.0,1,100.3846,3.0,1.0,1.0,0.0,0.0
albania,1,manufacturing,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,53.0,2809.0,1,90.66666,4.0,1.0,,0.0,0.0
albania,0,,,,,1.0,1,1,0.0,,0.0,30.0,900.0,0,121.25,1.0,1.0,,0.0,0.0
albania,0,,,,,1.0,1,1,0.0,,0.0,76.0,5776.0,0,73.0,6.0,1.0,,0.0,0.0
albania,1,health and health work,0.0,1.0,0.0,0.0,1,0,0.0,1.0,0.0,52.0,2704.0,1,,7.0,0.0,1.0,0.0,0.0
albania,1,"agriculture, hunting and forestry",0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,39.0,1521.0,1,129.5238,1.0,0.0,,1.0,0.0
albania,1,"agriculture, hunting and forestry",0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,38.0,1444.0,1,209.5652,4.0,1.0,,1.0,0.0
albania,0,education,0.0,0.0,0.0,1.0,1,1,1.0,1.0,1.0,53.0,2809.0,1,390.6667,5.0,1.0,0.0,0.0,0.0
albania,1,manufacturing,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,41.0,1681.0,1,248.3333,5.0,0.0,0.0,0.0,0.0
albania,1,manufacturing,0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,54.0,2916.0,1,157.0,2.0,0.0,1.0,0.0,0.0
albania,1,manufacturing,0.0,0.0,0.0,0.0,1,0,0.0,1.0,0.0,59.0,3481.0,1,324.5,6.0,0.0,,0.0,0.0
albania,1,health and health work,0.0,1.0,0.0,1.0,1,1,0.0,1.0,0.0,68.0,4624.0,1,140.7692,5.0,1.0,1.0,0.0,0.0
albania,1,health and health work,0.0,1.0,0.0,1.0,1,1,0.0,1.0,0.0,49.0,2401.0,1,167.5,5.0,1.0,1.0,1.0,0.0
albania,0,,,,,0.0,0,0,0.0,,0.0,56.0,3136.0,1,174.2424,4.0,0.0,,1.0,0.0
albania,1,health and health work,0.0,1.0,0.0,0.0,1,0,0.0,1.0,0.0,44.0,1936.0,1,354.7826,4.0,0.0,1.0,0.0,0.0
albania,1,manufacturing,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,70.0,4900.0,1,64.76191,4.0,0.0,,0.0,0.0
albania,1,education,1.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,59.0,3481.0,1,125.2,4.0,1.0,1.0,0.0,1.0
albania,0,"agriculture, hunting and forestry",0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,35.0,1225.0,1,156.6667,5.0,1.0,,0.0,0.0
albania,1,manufacturing,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,47.0,2209.0,1,217.6,5.0,0.0,,1.0,0.0
albania,0,,,,,1.0,1,1,0.0,,0.0,41.0,1681.0,1,156.6667,2.0,0.0,,0.0,0.0
albania,0,,,,,0.0,0,0,0.0,,0.0,59.0,3481.0,1,132.3333,5.0,0.0,,0.0,0.0
albania,1,"transport, communications",0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,55.0,3025.0,1,129.6,5.0,0.0,1.0,0.0,0.0
albania,1,"wholesale and retail trade; repair of motor vehicles, motorcycles, personal and household goods",0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,58.0,3364.0,1,239.3333,5.0,0.0,,0.0,0.0
albania,1,"transport, communications",0.0,0.0,0.0,1.0,1,1,0.0,1.0,0.0,42.0,1764.0,1,193.4783,5.0,1.0,,0.0,0.0
albania,1,"wholesale and retail trade; repair of motor vehicles, motorcycles, personal and household goods",0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,66.0,4356.0,0,99.0,5.0,0.0,,0.0,0.0
albania,1,"public administration, military, social security",0.0,0.0,1.0,1.0,0,0,1.0,1.0,1.0,45.0,2025.0,1,214.5,6.0,1.0,,0.0,1.0
albania,0,,,,,0.0,1,0,0.0,,0.0,45.0,2025.0,1,193.2143,4.0,0.0,,0.0,0.0
albania,0,,,,,1.0,1,1,1.0,,,55.0,3025.0,1,154.8,8.0,1.0,,0.0,
albania,0,"other community, social and personal service activities",0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,57.0,3249.0,1,54.4,4.0,1.0,0.0,0.0,0.0
albania,0,"other community, social and personal service activities",0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,56.0,3136.0,1,175.6,5.0,1.0,,0.0,0.0
albania,0,,,,,1.0,1,1,0.0,,0.0,51.0,2601.0,1,418.8,9.0,1.0,,0.0,0.0
albania,0,,,,,0.0,0,0,0.0,,0.0,72.0,5184.0,0,165.0,4.0,0.0,,1.0,0.0
albania,1,"public administration, military, social security",0.0,0.0,1.0,0.0,0,0,0.0,1.0,0.0,52.0,2704.0,1,240.5,7.0,0.0,,0.0,0.0
albania,1,manufacturing,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,46.0,2116.0,1,162.0,7.0,0.0,,0.0,0.0
albania,0,,,,,0.0,1,0,0.0,,0.0,50.0,2500.0,1,219.5,8.0,0.0,,0.0,0.0
albania,0,"transport, communications",0.0,0.0,0.0,1.0,1,1,1.0,0.0,0.0,38.0,1444.0,1,185.3846,5.0,1.0,0.0,0.0,0.0
albania,0,construction,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,51.0,2601.0,1,125.4286,4.0,0.0,,0.0,0.0
albania,1,"public administration, military, social security",0.0,0.0,1.0,0.0,1,0,0.0,0.0,0.0,45.0,2025.0,1,193.8095,5.0,0.0,1.0,0.0,0.0
albania,0,,,,,0.0,1,0,0.0,,0.0,45.0,2025.0,0,183.0,6.0,0.0,,0.0,0.0
albania,1,construction,0.0,0.0,0.0,0.0,1,0,1.0,1.0,1.0,48.0,2304.0,1,249.4445,8.0,0.0,0.0,0.0,1.0
albania,0,,,,,0.0,0,0,0.0,,0.0,41.0,1681.0,1,199.5238,6.0,0.0,,0.0,0.0
albania,0,,,,,0.0,0,0,1.0,,,51.0,2601.0,1,167.3333,5.0,0.0,,0.0,
albania,1,"public administration, military, social security",0.0,0.0,1.0,0.0,1,0,0.0,0.0,0.0,47.0,2209.0,1,250.4348,6.0,0.0,1.0,0.0,0.0
albania,1,"transport, communications",0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,50.0,2500.0,1,171.2,6.0,1.0,1.0,1.0,0.0
albania,1,health and health work,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,60.0,3600.0,1,188.4,5.0,1.0,1.0,0.0,0.0
albania,1,"transport, communications",0.0,0.0,0.0,1.0,1,1,0.0,1.0,0.0,49.0,2401.0,1,167.0,5.0,1.0,1.0,0.0,0.0
albania,1,"other community, social and personal service activities",0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,48.0,2304.0,1,140.4,4.0,1.0,,0.0,0.0
albania,1,education,1.0,0.0,0.0,1.0,1,1,1.0,1.0,1.0,62.0,3844.0,1,102.0,6.0,1.0,,0.0,1.0
albania,0,,,,,1.0,0,0,0.0,,0.0,34.0,1156.0,1,191.9048,6.0,1.0,,0.0,0.0
albania,1,education,1.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,59.0,3481.0,1,162.0,5.0,1.0,1.0,0.0,1.0
